index,gnb_id_0,rnti_0,toa_val_0,snr_0,timestamp_0,gnb_id_1,rnti_1,toa_val_1,snr_1,timestamp_1,gnb_id_2,rnti_2,toa_val_2,snr_2,timestamp_2,gnb_id_3,rnti_3,toa_val_3,snr_3,timestamp_3,gnb_id_4,rnti_4,toa_val_4,snr_4,timestamp_4,gnb_id_5,rnti_5,toa_val_5,snr_5,timestamp_5,gnb_id_6,rnti_6,toa_val_6,snr_6,timestamp_6,gnb_id_7,rnti_7,toa_val_7,snr_7,timestamp_7,gnb_id_8,rnti_8,toa_val_8,snr_8,timestamp_8,gnb_id_9,rnti_9,toa_val_9,snr_9,timestamp_9,y_pred,spoofed
0,1.0,41206.0,3.0768350925491728,12.057982210229369,0.0,1.0,41206.0,3.949548373710509,10.87633020936972,1.0,1.0,41206.0,4.514667164449529,11.188486813793942,1.0,1.0,41206.0,7.070850997523637,12.436614316500492,1.0,1.0,41206.0,6.0594225343383865,10.326013274770578,1.0,1.0,41206.0,2.4206873049614384,12.696516392661575,1.0,1.0,41206.0,6.5722021554721435,9.79803250967716,1.0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,15.495027,0
0,1.0,41206.0,3.949548373710509,10.87633020936972,1.0,1.0,41206.0,4.514667164449529,11.188486813793942,1.0,1.0,41206.0,7.070850997523637,12.436614316500492,1.0,1.0,41206.0,6.0594225343383865,10.326013274770578,1.0,1.0,41206.0,2.4206873049614384,12.696516392661575,1.0,1.0,41206.0,6.5722021554721435,9.79803250967716,1.0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,14.669909,0
0,1.0,41206.0,4.514667164449529,11.188486813793942,1.0,1.0,41206.0,7.070850997523637,12.436614316500492,1.0,1.0,41206.0,6.0594225343383865,10.326013274770578,1.0,1.0,41206.0,2.4206873049614384,12.696516392661575,1.0,1.0,41206.0,6.5722021554721435,9.79803250967716,1.0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,14.1435795,0
0,1.0,41206.0,7.070850997523637,12.436614316500492,1.0,1.0,41206.0,6.0594225343383865,10.326013274770578,1.0,1.0,41206.0,2.4206873049614384,12.696516392661575,1.0,1.0,41206.0,6.5722021554721435,9.79803250967716,1.0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,1.0,41206.0,15.089461746665105,-28.450080503200894,1.0,15.087877,0
0,1.0,41206.0,6.0594225343383865,10.326013274770578,1.0,1.0,41206.0,2.4206873049614384,12.696516392661575,1.0,1.0,41206.0,6.5722021554721435,9.79803250967716,1.0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,1.0,41206.0,15.089461746665105,-28.450080503200894,1.0,1.0,41206.0,16.096228728636497,-27.85802195001896,1.0,16.094011,0
0,1.0,41206.0,2.4206873049614384,12.696516392661575,1.0,1.0,41206.0,6.5722021554721435,9.79803250967716,1.0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,1.0,41206.0,15.089461746665105,-28.450080503200894,1.0,1.0,41206.0,16.096228728636497,-27.85802195001896,1.0,1.0,41206.0,15.909824849397621,-27.071671347389753,1.0,15.909924,0
0,1.0,41206.0,6.5722021554721435,9.79803250967716,1.0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,1.0,41206.0,15.089461746665105,-28.450080503200894,1.0,1.0,41206.0,16.096228728636497,-27.85802195001896,1.0,1.0,41206.0,15.909824849397621,-27.071671347389753,1.0,1.0,41206.0,15.723915214211488,-25.884456602458577,1.0,15.721541,0
0,1.0,41206.0,14.20081612953061,-26.434648545915906,1.0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,1.0,41206.0,15.089461746665105,-28.450080503200894,1.0,1.0,41206.0,16.096228728636497,-27.85802195001896,1.0,1.0,41206.0,15.909824849397621,-27.071671347389753,1.0,1.0,41206.0,15.723915214211488,-25.884456602458577,1.0,1.0,41206.0,14.127426334887566,-23.65988099806323,1.0,14.129074,0
0,1.0,41206.0,14.894971281293023,-25.21319675897564,1.0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,1.0,41206.0,15.089461746665105,-28.450080503200894,1.0,1.0,41206.0,16.096228728636497,-27.85802195001896,1.0,1.0,41206.0,15.909824849397621,-27.071671347389753,1.0,1.0,41206.0,15.723915214211488,-25.884456602458577,1.0,1.0,41206.0,14.127426334887566,-23.65988099806323,1.0,1.0,41206.0,15.279113118361444,-27.182330810994536,1.0,15.280777,0
0,1.0,41206.0,15.497241772223097,-22.270279968439525,1.0,1.0,41206.0,14.669627670197615,-26.187542572890397,1.0,1.0,41206.0,14.142839081730456,-28.824527636011485,1.0,1.0,41206.0,15.089461746665105,-28.450080503200894,1.0,1.0,41206.0,16.096228728636497,-27.85802195001896,1.0,1.0,41206.0,15.909824849397621,-27.071671347389753,1.0,1.0,41206.0,15.723915214211488,-25.884456602458577,1.0,1.0,41206.0,14.127426334887566,-23.65988099806323,1.0,1.0,41206.0,15.279113118361444,-27.182330810994536,1.0,1.0,41206.0,16.315326385842205,-25.241724756243702,1.0,16.313272,0
