index,gnb_id_0,rnti_0,toa_val_0,snr_0,timestamp_0,gnb_id_1,rnti_1,toa_val_1,snr_1,timestamp_1,gnb_id_2,rnti_2,toa_val_2,snr_2,timestamp_2,gnb_id_3,rnti_3,toa_val_3,snr_3,timestamp_3,gnb_id_4,rnti_4,toa_val_4,snr_4,timestamp_4,gnb_id_5,rnti_5,toa_val_5,snr_5,timestamp_5,gnb_id_6,rnti_6,toa_val_6,snr_6,timestamp_6,gnb_id_7,rnti_7,toa_val_7,snr_7,timestamp_7,gnb_id_8,rnti_8,toa_val_8,snr_8,timestamp_8,gnb_id_9,rnti_9,toa_val_9,snr_9,timestamp_9,y_pred,spoofed
0,0.0,41206.0,4.011735037399802,11.437311622017413,0.0,0.0,41206.0,5.370709573220382,10.91092041417235,1.0,0.0,41206.0,4.282141414520385,12.754863526956964,1.0,0.0,41206.0,5.914455748289361,11.66486063063557,1.0,0.0,41206.0,5.876169129111842,11.692229950347887,1.0,0.0,41206.0,3.2955300299414914,11.022553308952071,1.0,0.0,41206.0,4.403500785763273,10.235924544771645,1.0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,14.463092,0
0,0.0,41206.0,5.370709573220382,10.91092041417235,1.0,0.0,41206.0,4.282141414520385,12.754863526956964,1.0,0.0,41206.0,5.914455748289361,11.66486063063557,1.0,0.0,41206.0,5.876169129111842,11.692229950347887,1.0,0.0,41206.0,3.2955300299414914,11.022553308952071,1.0,0.0,41206.0,4.403500785763273,10.235924544771645,1.0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,14.66846,0
0,0.0,41206.0,4.282141414520385,12.754863526956964,1.0,0.0,41206.0,5.914455748289361,11.66486063063557,1.0,0.0,41206.0,5.876169129111842,11.692229950347887,1.0,0.0,41206.0,3.2955300299414914,11.022553308952071,1.0,0.0,41206.0,4.403500785763273,10.235924544771645,1.0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,15.982394,0
0,0.0,41206.0,5.914455748289361,11.66486063063557,1.0,0.0,41206.0,5.876169129111842,11.692229950347887,1.0,0.0,41206.0,3.2955300299414914,11.022553308952071,1.0,0.0,41206.0,4.403500785763273,10.235924544771645,1.0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,17.242067,0
0,0.0,41206.0,5.876169129111842,11.692229950347887,1.0,0.0,41206.0,3.2955300299414914,11.022553308952071,1.0,0.0,41206.0,4.403500785763273,10.235924544771645,1.0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,12.92129,0
0,0.0,41206.0,3.2955300299414914,11.022553308952071,1.0,0.0,41206.0,4.403500785763273,10.235924544771645,1.0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,15.46302,0
0,0.0,41206.0,4.403500785763273,10.235924544771645,1.0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,16.36787,0
0,0.0,41206.0,15.626316166948401,-25.212918531491923,1.0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,14.770549,0
0,0.0,41206.0,13.26802986746119,-27.032604685896644,1.0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,0.0,41206.0,16.195809790730323,-26.218850463206902,1.0,16.19447,0
0,0.0,41206.0,14.463184507105524,-25.248755453163156,1.0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,0.0,41206.0,16.195809790730323,-26.218850463206902,1.0,0.0,41206.0,16.21665633142254,-27.40848564595407,1.0,16.215588,0
0,0.0,41206.0,14.669180907438204,-27.296094910119557,1.0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,0.0,41206.0,16.195809790730323,-26.218850463206902,1.0,0.0,41206.0,16.21665633142254,-27.40848564595407,1.0,0.0,41206.0,17.85922157369123,-24.331883116277346,1.0,17.85758,0
0,0.0,41206.0,15.984251430813739,-25.349038551424613,1.0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,0.0,41206.0,16.195809790730323,-26.218850463206902,1.0,0.0,41206.0,16.21665633142254,-27.40848564595407,1.0,0.0,41206.0,17.85922157369123,-24.331883116277346,1.0,0.0,41206.0,15.887148380019248,-30.16706203496357,1.0,15.8878975,0
0,0.0,41206.0,17.24394459157322,-27.29394864842477,1.0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,0.0,41206.0,16.195809790730323,-26.218850463206902,1.0,0.0,41206.0,16.21665633142254,-27.40848564595407,1.0,0.0,41206.0,17.85922157369123,-24.331883116277346,1.0,0.0,41206.0,15.887148380019248,-30.16706203496357,1.0,0.0,41206.0,14.860712593412856,-25.380827742241717,1.0,14.860607,0
0,0.0,41206.0,12.919487141372528,-26.078195220104682,1.0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,0.0,41206.0,16.195809790730323,-26.218850463206902,1.0,0.0,41206.0,16.21665633142254,-27.40848564595407,1.0,0.0,41206.0,17.85922157369123,-24.331883116277346,1.0,0.0,41206.0,15.887148380019248,-30.16706203496357,1.0,0.0,41206.0,14.860712593412856,-25.380827742241717,1.0,0.0,41206.0,16.681976023355052,-26.033482404910774,1.0,16.680735,0
0,0.0,41206.0,15.463763422430695,-28.194680275000515,1.0,0.0,41206.0,16.369135069323548,-28.72517984737611,1.0,0.0,41206.0,14.769554442107228,-23.219984051850325,1.0,0.0,41206.0,16.195809790730323,-26.218850463206902,1.0,0.0,41206.0,16.21665633142254,-27.40848564595407,1.0,0.0,41206.0,17.85922157369123,-24.331883116277346,1.0,0.0,41206.0,15.887148380019248,-30.16706203496357,1.0,0.0,41206.0,14.860712593412856,-25.380827742241717,1.0,0.0,41206.0,16.681976023355052,-26.033482404910774,1.0,0.0,41206.0,18.05059082930833,-29.05193332899445,1.0,18.048937,0
